Custom:arrowup|343,170,19,85,19,85,19,171,19,85,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,85,19,171,19,1163,343,85,19,760|null
Custom:arrowdown|343,171,19,171,19,84,19,171,19,84,19,171,19,171,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,171,19,1165,343,86,19,760|null
Custom:arrowright|343,170,19,171,19,171,19,171,19,86,19,171,19,171,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,171,19,171,19,86,19,992,343,86,19,760|null
Custom:arrowleft|343,170,19,86,19,171,19,171,19,86,19,171,19,171,19,86,19,86,19,86,19,86,19,86,19,86,19,171,19,171,19,171,19,86,19,992,343,86,19,760|null
Custom:ok|343,171,19,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,1164,343,85,19,760|null
Custom:select|343,171,19,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,1164,343,85,19,760|null
Custom:guide|343,170,19,85,19,85,19,85,19,85,19,171,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,85,19,171,19,171,19,1163,343,85,19,760|null
Custom:settings|343,171,19,171,19,84,19,84,19,171,19,171,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,171,19,171,19,84,19,1165,343,86,19,760|null
Custom:info|343,171,19,170,19,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,1078,343,85,19,760|null
Custom:power|343,170,19,85,19,171,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,85,19,1249,343,86,19,760|null
Custom:videosource|343,171,19,86,19,86,19,170,19,86,19,170,19,86,19,86,19,86,19,86,19,86,19,86,19,86,19,170,19,170,19,86,19,170,19,1165,343,86,19,760|null

Dta:0|8,496,8,34,8,108,8,29,8,29,8,29,8,29,8,29,8,29,8,3128,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,496,8,34,8,66,8,71,8,29,8,29,8,29,8,29,8,29,8,3128,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,3834|null
Dta:1|339,167,19,167,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,19,167,19,167,19,167,19,167,19,1138,339,83,19,760|null
Dta:2|8,39,8,29,8,29,8,3128,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,496,8,34,8,55,8,71,8,29,8,29,8,39,8,29,8,29,8,3128,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,496,8,34,8,55,8,71,8,29,8,29,8,39,8,29,8,29,8,3834|null
Dta:3|339,168,19,169,19,169,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,169,19,83,19,169,19,169,19,1140,339,83,19,760|null
Dta:4|339,168,19,83,19,83,19,168,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,168,19,168,19,1310,339,83,19,760|null
Dta:5|339,167,19,169,20,83,19,169,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,19,169,19,169,20,83,19,169,19,1140,339,83,19,760|null
Dta:6|339,167,19,83,20,168,20,168,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,20,168,19,83,20,168,19,1225,339,83,19,760|null
Dta:7|339,167,19,168,19,168,19,168,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,84,19,168,19,84,19,84,19,168,19,1138,339,83,19,760|null
Dta:8|339,167,19,83,19,83,19,83,19,168,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,168,20,1390,339,83,19,760|null
Dta:9|339,168,19,168,20,83,20,83,19,168,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,19,168,19,168,19,168,20,83,19,1139,339,84,19,760|null
Dta:channeldown|339,168,19,83,19,83,19,169,19,169,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,169,19,83,19,1309,339,84,19,760|null
Dta:channelup|339,168,19,169,19,169,19,83,19,169,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,169,19,83,19,169,19,83,19,1140,339,83,19,760|null
Dta:dta|339,167,19,83,20,169,19,83,20,169,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,20,169,20,169,19,83,19,1222,339,83,19,3317,339,83,20,760|null
Dta:info|339,167,19,169,19,169,19,83,19,83,19,169,19,169,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,169,19,83,19,169,20,1056,339,83,19,3324,339,83,20,760|null
Dta:lang|8,39,8,29,8,29,8,3119,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,495,8,34,8,97,8,71,8,29,8,71,8,39,8,29,8,29,8,3119,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,3822|null
Dta:last|8,34,7,66,8,29,7,108,8,50,8,50,8,44,7,103,8,492,8,34,8,34,8,71,8,29,8,55,7,35,8,29,8,28,8,3100,8,34,8,65,8,29,8,107,8,50,8,50,8,44,8,102,8,492,8,34,8,34,8,71,8,29,8,55,8,34,8,29,8,29,8,3100,8,34,8,65,8,29,8,107,8,50,8,50,8,44,8,102,8,3799|null
Dta:menu|339,167,19,168,20,84,20,84,19,168,19,168,20,84,20,84,20,84,20,84,20,84,20,84,20,84,20,84,19,168,19,168,20,84,19,1138,339,83,19,3317,339,84,20,760|null
Dta:mute|339,168,19,169,19,169,19,169,19,169,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,19,169,20,83,20,83,20,83,19,1139,339,83,20,3323,339,83,19,760|null
Dta:ok|8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,496,8,34,8,71,8,29,8,29,8,39,8,55,8,29,8,29,8,3129,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,496,8,34,8,29,8,71,8,29,8,39,8,55,8,29,8,29,8,3128,8,34,8,66,8,29,8,108,8,50,8,50,8,45,8,103,8,3834|null
Dta:volumedown|339,167,19,83,20,168,20,168,20,168,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,20,168,19,83,19,83,19,1224,339,83,20,760|null
Dta:volumeup|339,168,19,169,20,83,19,169,19,169,20,83,20,83,20,83,20,83,20,83,20,83,20,83,20,83,19,169,19,169,20,83,20,83,19,1139,339,83,20,3323,339,83,19,760|null
Dta:dta|339,167,19,83,20,169,19,83,20,169,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,19,83,20,169,20,169,19,83,19,1222,339,83,19,3317,339,83,20,760|null


DTA HD:ok|341,170,19,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,1172,341,85,19,3776|null
DTA HD:1|341,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,170,19,1172,341,85,19,3776|null
DTA HD:2|341,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,1257,341,85,19,3345,341,85,19,3776|null
DTA HD:3|341,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,170,19,1172,341,85,19,3345,341,85,19,3345,341,85,19,3776|null
DTA HD:4|341,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,1342,341,85,19,3776|null
DTA HD:5|341,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,170,19,1172,341,85,19,3345,341,85,19,3776|null
DTA HD:6|341,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,1257,341,85,19,3776|null
DTA HD:7|341,170,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,170,19,1172,341,85,19,3776|null
DTA HD:8|341,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1427,341,85,19,3345,341,85,19,3776|null
DTA HD:9|341,170,19,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,85,19,1172,341,85,19,3345,341,85,19,3776|null
DTA HD:0|341,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,1596,341,85,19,3776|null
DTA HD:lang|341,170,19,170,19,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1172,341,85,19,3345,341,85,19,3345,341,85,19,3348,341,85,19,3776|null
DTA HD:volumeup|341,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,1172,341,85,19,3345,341,85,19,3776|null
DTA HD:volumedown|341,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,1257,341,85,19,3345,341,85,19,3776|null
DTA HD:channelup|341,170,19,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,85,19,1172,341,85,19,3345,341,85,19,3776|null
DTA HD:channeldown|341,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,1342,341,85,19,3776|null
DTA HD:mute|341,170,19,170,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,1172,341,85,19,3776|null
DTA HD:last|341,171,19,171,19,171,19,85,19,85,19,171,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,171,19,171,19,1175,341,85,19,3787|null
DTA HD:pageup|341,170,19,85,19,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,1087,341,85,19,3345,341,85,19,3345,341,85,19,3776|null
DTA HD:pagedown|341,170,19,170,19,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,1084,341,85,19,3348,341,85,19,3348,341,85,19,3776|null
DTA HD:exit|341,170,19,85,19,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,170,19,1172,341,85,19,3345,341,85,19,3776|null
DTA HD:info|341,170,19,170,19,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,1087,341,85,19,3776|null
DTA HD:arrowdown|341,170,19,170,19,85,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1172,341,85,19,3345,341,85,19,3776|null
DTA HD:arrowup|341,170,19,85,19,85,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,170,19,1172,341,85,19,3776|null
DTA HD:arrowleft|341,170,19,85,19,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,85,19,1000,341,85,19,3776|null
DTA HD:arrowright|341,170,19,170,19,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,1000,341,85,19,3345,341,85,19,3776|null
DTA HD:guide|341,170,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,170,19,1172,341,85,19,3776|null
DTA HD:menu|341,170,19,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,1172,341,85,19,3776|null
DTA HD:tv|170,170,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,63,22,63,22,63,22,63,22,63,22,63,22,3776|null
DTA HD:dta|170,170,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,63,22,63,22,63,22,63,22,63,22,63,22,3776|null

DTA PACE HD:ok|341,170,19,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,1172,341,85,19,3776|null
DTA PACE HD:1|341,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,170,19,1172,341,85,19,3776|null
DTA PACE HD:2|341,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,1257,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:3|341,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,170,19,1172,341,85,19,3345,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:4|341,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,1342,341,85,19,3776|null
DTA PACE HD:5|341,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,170,19,1172,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:6|341,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,1257,341,85,19,3776|null
DTA PACE HD:7|341,170,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,170,19,1172,341,85,19,3776|null
DTA PACE HD:8|341,170,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1427,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:9|341,170,19,170,19,85,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,85,19,1172,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:0|341,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,1596,341,85,19,3776|null
DTA PACE HD:lang|341,170,19,170,19,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1172,341,85,19,3345,341,85,19,3345,341,85,19,3348,341,85,19,3776|null
DTA PACE HD:volumeup|341,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,1172,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:volumedown|341,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,1257,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:channelup|341,170,19,170,19,170,19,85,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,85,19,1172,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:channeldown|341,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,1342,341,85,19,3776|null
DTA PACE HD:mute|341,170,19,170,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,85,19,1172,341,85,19,3776|null
DTA PACE HD:last|9,33,8,65,8,29,8,106,8,50,8,49,8,44,8,102,7,492,8,34,8,75,8,29,8,29,7,55,8,34,8,28,8,29,8,3126,8,33,8,65,8,29,8,106,8,50,8,49,8,44,8,102,7,492,8,34,8,34,8,70,8,29,7,55,8,34,8,28,8,29,8,3123,8,33,8,65,8,29,8,106,8,50,8,49,8,44,8,102,7,3787|null
DTA PACE HD:pageup|341,170,19,85,19,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,1087,341,85,19,3345,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:pagedown|341,170,19,170,19,170,19,85,19,170,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,1084,341,85,19,3348,341,85,19,3348,341,85,19,3776|null
DTA PACE HD:exit|9,33,8,65,8,29,8,106,8,50,8,49,8,44,8,102,7,493,8,34,8,44,8,29,8,28,8,39,8,81,8,29,7,29,8,3133,8,33,8,65,8,29,8,106,8,50,8,49,8,44,8,102,7,493,8,34,8,86,8,70,8,29,7,40,7,81,8,29,8,28,8,3051,8,33,8,65,8,29,8,106,8,50,8,49,8,44,8,102,7,3799|null
DTA PACE HD:info|341,170,19,170,19,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,1087,341,85,19,3776|null
DTA PACE HD:arrowdown|341,170,19,170,19,85,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,1172,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:arrowup|341,170,19,85,19,85,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,85,19,170,19,1172,341,85,19,3776|null
DTA PACE HD:arrowleft|341,170,19,85,19,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,170,19,85,19,1000,341,85,19,3776|null
DTA PACE HD:arrowright|341,170,19,170,19,170,19,170,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,1000,341,85,19,3345,341,85,19,3776|null
DTA PACE HD:guide|341,170,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,85,19,170,19,170,19,1172,341,85,19,3776|null
DTA PACE HD:menu|341,170,19,170,19,85,19,85,19,170,19,170,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,85,19,170,19,170,19,85,19,1172,341,85,19,3776|null
DTA PACE HD:tv|170,170,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,63,22,63,22,63,22,63,22,63,22,63,22,3776|null
DTA PACE HD:dta|170,170,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,63,22,63,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,21,22,21,22,21,22,21,22,21,22,63,22,21,22,63,22,63,22,63,22,63,22,63,22,63,22,3776|null

Dta Motorola:1|339,168,19,169,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,85,20,84,19,170,20,169,19,169,20,169,19,1143,339,84,19,3330,339,84,20,3329,339,84,19,3799|null
Dta Motorola:2|339,168,19,84,20,169,19,84,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,84,20,84,19,85,19,169,19,169,20,169,19,1224,339,84,19,3320,339,84,20,3787|null
Dta Motorola:3|339,168,19,169,20,169,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,169,20,84,19,169,20,169,19,1143,339,84,19,3330,339,84,20,3329,339,84,19,3799|null
Dta Motorola:4|339,168,19,85,20,84,19,170,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,85,20,84,19,85,19,84,20,169,19,169,19,1313,339,84,19,3330,339,84,20,3799|null
Dta Motorola:5|339,168,19,169,20,84,19,169,20,84,19,84,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,169,20,169,19,84,20,169,19,1139,339,84,19,3320,339,84,20,3787|null
Dta Motorola:6|339,168,19,85,20,169,19,169,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,85,20,169,19,85,20,169,19,1228,339,84,19,3330,339,84,20,3799|null
Dta Motorola:7|339,168,19,169,20,169,19,169,19,85,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,169,19,85,19,84,20,169,19,1143,339,84,19,3799|null
Dta Motorola:8|339,168,19,85,20,84,19,85,19,169,19,85,19,84,20,84,19,85,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,170,20,1397,339,84,19,3330,339,84,20,3329,339,84,19,3799|null
Dta Motorola:9|339,168,19,169,20,84,19,85,20,169,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,169,20,169,19,169,19,85,19,1143,339,84,19,3799|null
Dta Motorola:0|339,168,19,84,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,84,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,1562,339,84,19,3320,339,84,20,3787|null
Dta Motorola:last|339,168,19,169,20,169,19,84,20,84,19,169,20,84,19,84,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,169,20,169,19,1139,339,84,19,3320,339,84,20,3787|null
Dta Motorola:channelup|339,168,19,169,20,169,19,84,20,169,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,169,19,85,19,169,19,85,19,1143,339,84,19,3330,339,84,20,3329,339,84,19,3799|null
Dta Motorola:channeldown|339,168,19,84,20,84,19,169,20,169,19,84,20,84,19,85,19,84,20,84,19,85,19,84,20,84,19,84,20,84,19,169,20,84,19,1309,339,84,19,3787|null
Dta Motorola:volumeup|339,168,19,169,20,84,19,169,20,169,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,169,19,170,20,84,19,85,19,1142,339,84,20,3330,339,84,19,3799|null
Dta Motorola:volumedown|339,168,19,85,20,169,19,169,20,169,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,169,19,84,20,84,19,1227,339,84,20,3330,339,84,19,3331,338,84,20,3799|null
Dta Motorola:info|339,168,19,169,20,169,19,84,20,84,19,169,20,169,19,84,20,84,19,84,20,84,19,85,19,84,20,84,19,169,20,84,19,169,20,1054,339,84,19,3320,339,84,20,3319,339,84,19,3787|null
Dta Motorola:menu|339,168,19,169,20,84,19,85,20,169,19,169,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,169,19,169,19,85,19,1143,339,84,19,3799|null
Dta Motorola:mute|339,168,19,169,20,169,19,169,19,170,20,84,19,85,19,84,20,84,19,85,20,84,19,85,19,84,20,169,19,84,20,84,19,85,19,1142,339,84,20,3330,339,84,19,3331,338,85,20,3799|null
Dta Motorola:ok|339,168,19,169,20,84,19,85,19,84,19,170,19,84,19,85,19,84,20,84,19,85,19,84,20,84,19,84,20,169,19,169,20,169,19,1139,339,84,19,3320,339,84,20,3787|null
Dta Motorola:dta|339,168,19,85,19,169,19,85,19,169,19,85,19,84,19,85,19,84,20,84,19,85,19,84,20,84,19,85,20,169,19,169,20,84,19,1228,339,84,19,3330,339,84,19,3799|null
Dta Motorola:tv|21,60,20,20,20,60,20,20,20,60,20,20,20,20,20,20,20,20,20,20,20,4019|null
Dta Motorola:lang|339,168,19,170,20,169,19,169,19,85,19,169,19,85,19,84,20,84,19,85,20,84,19,85,19,84,20,84,19,85,19,84,20,169,19,1143,339,84,19,3331,339,84,20,3799|null

DTA EVOLUTION HD:last|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,22,21,22,21,22,21,64,21,22,21,64,21,22,21,22,21,64,21,64,21,64,21,22,21,64,21,22,21,64,21,64,21,1517,341,85,21,3650,341,85,21,3700|null
DTA EVOLUTION HD:menu|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,21,64,21,21,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,64,21,22,21,22,21,22,21,64,21,22,21,64,21,22,21,22,21,64,21,64,21,64,21,22,21,64,21,22,21,64,21,1517,341,85,21,3650,341,85,21,3652,341,85,21,3700|null
DTA EVOLUTION HD:pageup|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,22,21,22,21,64,21,22,21,22,21,64,21,64,21,22,21,64,21,64,21,22,21,64,21,64,21,22,21,22,21,64,21,1517,341,85,21,3700|null
DTA EVOLUTION HD:pagedown|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,64,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,22,21,64,21,64,21,64,21,64,21,22,21,22,21,64,21,1517,341,85,21,3650,341,85,21,3700|null
DTA EVOLUTION HD:arrowup|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,22,21,64,21,64,21,22,21,22,21,22,21,64,21,22,21,64,21,22,21,22,21,64,21,64,21,64,21,22,21,64,21,1517,341,85,21,3650,341,85,21,3700|null
DTA EVOLUTION HD:arrowdown|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,22,21,22,21,22,21,64,21,22,21,22,21,64,21,22,21,64,21,64,21,64,21,22,21,64,21,64,21,22,21,64,21,1517,341,85,21,3652,341,85,21,3700|null
DTA EVOLUTION HD:arrowright|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,21,64,21,21,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,64,21,22,21,22,21,64,21,22,21,22,21,64,21,22,21,22,21,64,21,64,21,22,21,64,21,64,21,22,21,64,21,1517,341,85,21,3649,341,85,21,3700|null
DTA EVOLUTION HD:arrowleft|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,64,21,22,21,64,21,22,21,22,21,22,21,64,21,22,21,22,21,64,21,22,21,64,21,64,21,64,21,22,21,64,21,1517,341,85,21,3650,341,85,21,3700|null
DTA EVOLUTION HD:ok|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,20,64,21,22,21,22,21,22,21,22,21,22,21,64,21,64,21,22,21,64,21,64,21,64,21,22,21,22,21,22,21,64,21,22,21,22,21,22,21,22,21,64,21,64,21,64,21,22,21,64,21,1519,341,85,21,3700|null
DTA EVOLUTION HD:volumeup|341,171,21,64,21,64,21,64,21,64,21,22,21,64,21,22,21,64,21,22,20,22,21,22,21,22,21,22,21,64,21,64,21,22,21,22,21,64,21,22,21,22,21,64,21,64,21,22,21,22,21,64,21,22,21,64,21,64,21,22,21,22,21,64,21,64,21,1517,341,85,21,3652,341,85,21,3700|null
